,company_country,company_name
6415,India,Sterling Tools
6416,USA,AG Mortgage Investment Trust
6417,Canada,Zentek
6418,USA,Red Robin
6419,USA,Oconee Federal Financial
6420,Australia,Peninsula Energy
6421,Canada,Village Farms International
6422,USA,Hanover Bancorp
6423,USA,Cenntro Electric Group
6424,USA,Lazydays Holdings
6425,Greece,Euroseas
6426,USA,MICT
6427,USA,Hycroft Mining
6428,USA,Eos Energy Enterprises
6429,USA,Malvern Bancorp
6430,USA,Superior Industries International
6431,Japan,KLab
6432,Taiwan,Chinese Gamer International
6433,USA,Townsquare Media
6434,Canada,Milestone Pharmaceuticals
6435,USA,Latch
6436,China,Jianzhi Education Technology Group
6437,USA,BankFinancial
6438,USA,Paratek Pharmaceuticals
6439,Malaysia,Starbox Group
6440,Canada,Americas Gold and Silver Corp
6441,USA,Tabula Rasa HealthCare
6442,UK,Knights Group
6443,Norway,Pexip
6444,USA,Heliogen
6445,India,PTC Financial Services
6446,USA,Solid Biosciences
6447,USA,Provident Bancorp
6448,Germany,KAP AG
6449,Cayman Islands,O2Micro
6450,Malaysia,Supermax Corporation Berhad
6451,USA,PLBY Group (Playboy)
6452,USA,Comscore
6453,Israel,Allot
6454,USA,Sesen Bio
6455,USA,TeraWulf
6456,India,Capacit'e Infraprojects
6457,USA,Akebia Therapeutics
6458,USA,Verastem Oncology
6459,India,Nucleus Software Exports
6460,USA,L.B. Foster
6461,USA,The Oncology Institute
6462,China,Yunji
6463,USA,Martin Midstream Partners
6464,Poland,Creepy Jar
6465,UK,Naked Wines
6466,USA,Cel-Sci
6467,Canada,Electra Meccanica
6468,Luxembourg,Altisource Portfolio
6469,India,Mangalore Chemicals and Fertilizers
6470,USA,Pardes Biosciences
6471,USA,Fonar Corporation
6472,USA,Ohio Valley Banc Corp
6473,India,Srikalahasthi Pipes
6474,USA,Relmada Therapeutics
6475,USA,RVL Pharmaceuticals
6476,USA,Citizens Inc
6477,USA,Inseego
6478,USA,Mind Medicine
6479,India,Anup Engineering
6480,Canada,Loop Industries
6481,USA,Spectrum Pharmaceuticals
6482,USA,MediciNova
6483,USA,Tattooed Chef
6484,India,Coffee Day Enterprises
6485,USA,Matinas BioPharma
6486,USA,Sonendo
6487,USA,FaZe Clan
6488,USA,Old Point Financial
6489,USA,Sema4
6490,USA,Sarcos Technology and Robotics
6491,USA,Talkspace
6492,USA,Local Bounti
6493,Thailand,Nok Air
6494,USA,KORE
6495,USA,USD Partners
6496,India,Bodal Chemicals
6497,Canada,Tanzanian Gold Corporation
6498,Japan,Aiming Inc
6499,USA,Immuneering
6500,USA,Graphite Bio
6501,Belgium,MDxHealth
6502,Taiwan,Userjoy Technology
6503,Germany,InflaRx
6504,USA,Ideanomics
6505,USA,Volta
6506,USA,Broadwind
6507,USA,FinWise Bancorp
6508,USA,Akili
6509,USA,Pixelworks
6510,India,Quick Heal
6511,Australia,Aura Energy
6512,India,GE Power India
6513,India,Navkar Corp
6514,India,Orient Paper Mills
6515,Sweden,Bergs Timber
6516,USA,Rigetti Computing
6517,USA,U.S. Xpress Enterprises
6518,USA,Westwood Holdings Group
6519,Sweden,Starbreeze
6520,USA,Pieris Pharmaceuticals
6521,USA,Societal CDMO
6522,Brazil,Allied Tecnologia
6523,USA,Fluent
6524,USA,Barnes & Noble Education
6525,USA,Capricor Therapeutics
6526,China,Infinities Tech (Jiu Zun Digital)
6527,USA,Lee Enterprises
6528,USA,Union Bankshares
6529,Israel,REE Automotive
6530,India,India Motor Parts and Accessories
6531,USA,Lulu's Fashion Lounge
6532,USA,Phunware
6533,Canada,Sylogist
6534,USA,Rekor Systems
6535,USA,Carrols Restaurant Group
6536,USA,American Resources Corp
6537,USA,Nuvectis Pharma
6538,Denmark,Parken Sport (F.C. Copenhagen)
6539,Canada,Sangoma Technologies
6540,USA,Atossa Therapeutics
6541,Indonesia,Pollux Properti Indonesia
6542,USA,Dave Inc.
6543,Canada,High Tide
6544,USA,Lakeland Industries
6545,India,India Nippon Electricals
6546,Poland,CI Games
6547,Japan,Ateam
6548,USA,Graham Corporation
6549,USA,Lument Finance Trust
6550,India,Mangalam Cement
6551,USA,Wag! Group
6552,USA,Provident Financial Holdings
6553,Greece,Seanergy Maritime
6554,China,Kaixin Auto
6555,Canada,Titan Medical
6556,USA,Spero Therapeutics
6557,USA,Grove Collaborative
6558,USA,Sonida Senior Living
6559,UK,Mallinckrodt Pharmaceuticals
6560,China,CBAK Energy
6561,USA,Park City Group
6562,USA,Ellington Residential Mortgage REIT
6563,Germany,Sono
6564,USA,Dare Bioscience
6565,USA,Instil Bio
6566,USA,AEye
6567,Australia,Iris Energy
6568,USA,Advent Technologies
6569,USA,Momentus
6570,Australia,Alligator Energy
6571,USA,Harte Hanks
6572,USA,Cytosorbents
6573,USA,Reading International
6574,India,Kokuyo Camlin
6575,USA,Farmer Brothers
6576,Portugal,Sport Lisboa e Benfica
6577,USA,Embark Technology
6578,USA,Seelos Therapeutics
6579,Japan,Kayak Inc
6580,Canada,Oncolytics Biotech
6581,USA,Bit Digital
6582,Germany,Mynaric
6583,China,Viomi Technology
6584,USA,Smart Sand
6585,USA,Syros Pharmaceuticals
6586,Japan,Nihon Falcom
6587,USA,Flotek Industries
6588,Germany,Mainz Biomed
6589,India,Himatsingka Seide
6590,USA,Fortress Biotech
6591,China,Scienjoy
6592,USA,PEDEVCO
6593,USA,NRx Pharmaceuticals
6594,USA,Hour Loop
6595,USA,Clearside Biomedical
6596,Japan,Gala Incorporated
6597,India,Apex Frozen Foods
6598,USA,PowerFleet
6599,Canada,Avino Silver & Gold Mines
6600,USA,Flexsteel Industries
6601,Taiwan,MacroWell OMG Digital Entertainment
6602,Sweden,Thunderful Group
6603,USA,orion-group-holdings
6604,USA,Lifeway Foods
6605,USA,Wrap Technologies
6606,France,Don't Nod Entertainment
6607,USA,Vince Holding
6608,USA,Stabilis Solutions
6609,USA,Co-Diagnostics
6610,Israel,Compugen
6611,Poland,Bloober Team
6612,India,Bliss GVS Pharma
6613,Canada,Akumin
6614,USA,"NN, Inc."
6615,USA,Apyx Medical
6616,USA,Delta Apparel
6617,Malaysia,AirAsia
6618,USA,ATI Physical Therapy
6619,Canada,Velan
6620,USA,Modiv
6621,USA,Lyra Therapeutics
6622,USA,Mesa Air
6623,Japan,CAVE Interactive
6624,Canada,Trilogy Metals
6625,USA,NeoVolta
6626,USA,Viracta Therapeutics
6627,USA,Ayr Wellness
6628,USA,Bird Global
6629,Canada,Bragg Gaming Group
6630,USA,ACRES Commercial Realty
6631,Japan,CROOZ
6632,India,Jay Bharat Maruti
6633,Japan,Akatsuki Corp.
6634,USA,BeyondSpring
6635,India,3i Infotech
6636,USA,Senti Biosciences
6637,USA,Charlotte's Web
6638,UK,GAN
6639,Australia,Elevate Uranium
6640,USA,Quicklogic
6641,Israel,Protalix BioTherapeutics
6642,USA,LMP Automotive Holdings
6643,India,Ebixcash India
6644,China,WeTrade Group
6645,USA,Armata Pharmaceuticals
6646,Australia,Superior Resources
6647,USA,KINS Technology Group
6648,USA,Gaia
6649,USA,Gulf Island Fabrication
6650,USA,Aterian
6651,Sweden,BjÃ¶rn Borg
6652,China,Nano Labs
6653,Canada,Laramide Resources
6654,USA,Longeveron
6655,Japan,Yuke's
6656,France,ATARI
6657,USA,Vista Gold
6658,UK,Orchard Therapeutics
6659,USA,Sunworks
6660,Canada,Achieve Life Sciences
6661,USA,Hydrofarm
6662,UK,NuCana
6663,USA,Sotherly Hotels
6664,India,Asian Granito India
6665,India,Reliance Communications
6666,USA,Tonix Pharmaceuticals
6667,USA,Root Insurance
6668,USA,Express
6669,Canada,Forsys Metals
6670,Italy,S.S. Lazio
6671,USA,Enzo Biochem
6672,USA,Synlogic
6673,Canada,GreenPower Motor Company
6674,USA,Xilio Therapeutics
6675,China,Feiyu Technology International Company
6676,India,Radio City
6677,Japan,Broccoli
6678,China,Cheetah Mobile
6679,USA,Accelerate Diagnostics
6680,India,Spencer's Retail
6681,Japan,geechs
6682,USA,Hepion Pharmaceuticals
6683,USA,eMagin
6684,USA,Curis
6685,UK,Argo Blockchain
6686,USA,Regis Corporation
6687,USA,Synchronoss
6688,USA,Energous
6689,USA,Owlet
6690,USA,Genprex
6691,India,Rane Brake Lining
6692,UK,Venator Materials
6693,UK,Tiziana Life Sciences
6694,UK,Wejo Group
6695,USA,Immunic
6696,USA,Adverum Biotechnologies
6697,USA,AquaBounty
6698,USA,Galectin Therapeutics
6699,Japan,Imagineer
6700,Denmark,IO Biotech
6701,USA,aTyr Pharma
6702,USA,Enochian Biosciences
6703,USA,Culp
6704,USA,Manhattan Bridge Capital
6705,USA,vTv Therapeutics
6706,USA,Retractable Technologies
6707,Canada,Aptose Biosciences
6708,USA,United Insurance Holdings
6709,USA,Great Elm Capital
6710,USA,Spruce Biosciences
6711,Indonesia,Indonesia Energy
6712,USA,Orion Energy Systems
6713,USA,Lightning eMotors
6714,Canada,Mogo
6715,USA,Jounce Therapeutics
6716,Sweden,MAG Interactive
6717,China,Snail Inc
6718,Canada,DIRTT Environmental Solutions
6719,Japan,Aeria
6720,USA,Red Cat Holdings
6721,Canada,HEXO
6722,Taiwan,Gamesparcs
6723,USA,Know Labs
6724,USA,the Marygold Companies
6725,USA,Logan Ridge Finance
6726,Canada,Mega Uranium
6727,USA,SCYNEXIS
6728,USA,MGO Global
6729,China,Sino-Entertainment Technology
6730,India,Nectar Lifesciences
6731,USA,Unity Biotechnology
6732,USA,Surface Oncology
6733,USA,Geospace Technologies
6734,USA,NCS Multistage
6735,Portugal,Sporting Clube de Portugal
6736,USA,Lantern Pharma
6737,USA,BioLargo
6738,Canada,Neovasc
6739,USA,FreightCar America
6740,Canada,Xebec Adsorption
6741,USA,Heritage Insurance
6742,USA,Sellas Life Sciences
6743,Taiwan,Wayi International Digital Entertainment
6744,USA,OncoCyte
6745,USA,Leap Therapeutics
6746,Cambodia,Pestech Cambodia
6747,USA,Atlis Motor Vehicles
6748,India,Unitech Group
6749,USA,Polished.com
6750,Canada,East Side Games
6751,USA,Rapid Micro Biosystems
6752,USA,Elevate Credit
6753,Canada,PopReach
6754,USA,ASP Isotopes
6755,USA,Nautilus
6756,UK,Petropavlovsk
6757,USA,Augmedix
6758,Australia,iCandy Interactive
6759,USA,Adamas One
6760,USA,PAVmed
6761,USA,Koss
6762,USA,VirTra
6763,USA,Allied Esports
6764,India,Hinduja Ventures
6765,Israel,ReWalk Robotics
6766,Japan,Mobile Factory
6767,USA,Aquestive Therapeutics
6768,India,Balaji Telefilms
6769,USA,BrainStorm Cell Therapeutics
6770,USA,TScan Therapeutics
6771,USA,AeroClean Technologies
6772,China,Renren
6773,USA,Vapotherm
6774,USA,Golden Minerals
6775,USA,Rafael Holdings
6776,Greece,Imperial Petroleum
6777,USA,Talaris Therapeutics
6778,USA,TherapeuticsMD
6779,China,Addentax Group
6780,USA,Lucid Diagnostics
6781,USA,Westwater Resources
6782,USA,Intellicheck
6783,India,Hindustan Media Ventures
6784,USA,Lipocine
6785,USA,Advanced Emissions Solutions
6786,India,N.B.I. Industrial Finance
6787,USA,The Glimpse Group
6788,USA,Horizon Global
6789,Denmark,5th Planet Games
6790,USA,Kaival Brands Innovations
6791,USA,Greenidge Generation Holdings
6792,USA,Natural Health Trends
6793,USA,Ascent Solar Technologies
6794,USA,UpHealth
6795,USA,Comstock Mining
6796,USA,TESSCO Technologies
6797,Japan,coly
6798,Japan,enish
6799,USA,Coya Therapeutics
6800,Poland,Big Cheese Studio
6801,USA,AppTech Payments
6802,USA,Abeona Therapeutics
6803,USA,Ashford Inc
6804,USA,Science 37
6805,USA,Audacy
6806,USA,Castellum
6807,USA,EMCORE Corporation
6808,Australia,Investigator Resources
6809,USA,Journey Medical
6810,USA,BitNile
6811,USA,Kirkland's
6812,Japan,Nippon Ichi Software
6813,USA,Atlas Lithium
6814,Monaco,Navios Maritime Holdings
6815,Hong Kong,Graphex Group
6816,USA,MAIA Biotechnology
6817,USA,IronNet
6818,China,Ourgame International
6819,USA,Solitario Zinc
6820,Canada,Cielo Waste Solutions
6821,UK,Okyo Pharma
6822,China,SOS Limited
6823,Japan,Tose Software
6824,USA,Inuvo
6825,USA,U.S. Gold Corp
6826,China,ATA Creativity Global
6827,Turkey,Cimbeton
6828,USA,Corvus Pharmaceuticals
6829,Cambodia,Phnom Penh SEZ
6830,Hong Kong,Magic Empire Global (Giraffe Capital)
6831,Turkey,SÃ¶ktas Tekstil
6832,USA,Ocean Power Technologies
6833,USA,LightPath Technologies
6834,USA,Isoray
6835,USA,IZEA Worldwide
6836,USA,Biomerica
6837,Ireland,Trinity Biotech
6838,USA,SPI Energy
6839,USA,Blue Apron Holdings
6840,India,MEP Infrastructure
6841,Poland,BoomBit
6842,USA,Party City
6843,USA,Palatin Technologies
6844,USA,Capstone Green Energy
6845,USA,AVROBIO
6846,Japan,CyberStep
6847,USA,Cryo-Cell
6848,Bahamas,Nymox Pharmaceutical
6849,USA,BioSig Technologies
6850,Canada,Silver One Resources
6851,USA,Team Inc
6852,USA,Zion Oil & Gas
6853,China,Boyaa Interactive
6854,USA,Biora Therapeutics
6855,Israel,Foresight Autonomous Holdings
6856,USA,Houston American Energy
6857,USA,Shift Technologies
6858,USA,AgEagle Aerial Systems
6859,Sweden,Zordix
6860,Japan,Appirits
6861,Cambodia,Grand Twins International Cambodia
6862,USA,Satsuma Pharmaceuticals
6863,USA,Monopar Therapeutics
6864,Canada,IMV
6865,USA,HeartBeam
6866,USA,Solar Integrated Roofing
6867,USA,Rave Restaurant Group
6868,USA,Salem Media Group
6869,USA,Alkaline Water Company
6870,USA,RealNetworks
6871,USA,Aptinyx
6872,USA,CorpHousing Group
6873,USA,Lumos Pharma
6874,Sweden,Fragbite Group
6875,USA,CorEnergy Infrastructure Trust
6876,USA,Camber Energy
6877,Canada,Almaden Minerals
6878,Poland,Forever Entertainment
6879,Australia,Toro Energy
6880,USA,Stryve Foods
6881,USA,VistaGen Therapeutics
6882,USA,Sio Gene Therapies
6883,China,The9
6884,Canada,Sierra Metals
6885,China,BIT Mining (500.com)
6886,UAE,Swvl Holdings
6887,Australia,Bionomics
6888,USA,Document Security Systems
6889,Canada,Acasti Pharma
6890,USA,Vaccinex
6891,China,ZK International Group
6892,USA,Kala Pharmaceuticals
6893,Malaysia,Treasure Global
6894,Portugal,Sporting Clube de Braga
6895,USA,Avalon GloboCare
6896,USA,AIM ImmunoTech
6897,USA,PaxMedica
6898,USA,Beasley Broadcast Group
6899,China,Erayak Power Solution
6900,USA,Revlon
6901,USA,ToughBuilt Industries
6902,Japan,TENDA
6903,USA,Psychemedics
6904,USA,Athenex
6905,Finland,Nexstim
6906,Canada,Sphere 3D
6907,Ireland,Endo International
6908,USA,Shapeways
6909,USA,Microbot Medical
6910,USA,Pioneer Power Solutions
6911,USA,Quince Therapeutics
6912,USA,AgeX Therapeutics
6913,USA,Zynerba Pharmaceuticals
6914,USA,Trinity Place Holdings
6915,USA,Phoenix Motor
6916,USA,Harpoon Therapeutics
6917,UK,Rockley Photonics
6918,Japan,Mobcast
6919,USA,Boxlight
6920,Japan,NJ Holdings
6921,China,FingerTango
6922,Singapore,Society Pass
6923,Portugal,FC Porto
6924,Japan,AltPlus
6925,USA,Cyclerion Therapeutics
6926,India,Zee Learn
6927,USA,Laser Photonics
6928,USA,Lannett Company
6929,USA,Biofrontera
6930,USA,Rubius Therapeutics
6931,USA,Core Scientific
6932,Taiwan,Fun Yours Technology
6933,USA,NantHealth
6934,Canada,DAVIDsTEA
6935,USA,SigmaTron International
6936,India,Future Retail
6937,USA,Aprea Therapeutics
6938,USA,Mobile Global Esports (Mogo)
6939,USA,SeaChange
6940,Japan,Axel Mark
6941,USA,Vislink Technologies
6942,USA,Regulus Therapeutics
6943,China,Onion Global
6944,Israel,Rail Vision
6945,USA,Cyngn
6946,USA,Hempacco
6947,USA,Avaya Holdings
6948,USA,Sientra
6949,USA,Sidus Space
6950,USA,Eterna Therapeutics
6951,USA,Dolphin Entertainment
6952,Japan,Mynet
6953,USA,Conformis
6954,Cayman Islands,Stealth BioTherapeutics
6955,USA,FGI Industries
6956,Japan,Edia
6957,USA,Bellerophon Therapeutics
6958,USA,Ekso Bionics
6959,USA,American Virtual Cloud
6960,Singapore,Triterras
6961,USA,Vincerx Pharma
6962,Japan,Silicon Studio
6963,USA,Sonim Technologies
6964,USA,Rockwell Medical
6965,USA,Applied DNA Sciences
6966,USA,Polar Power
6967,USA,electroCore
6968,USA,Athersys
6969,USA,AcelRx Pharmaceuticals
6970,Canada,Orosur Mining
6971,USA,Humanigen
6972,Germany,Spark Networks
6973,Poland,All in! Games
6974,USA,Verb Technology
6975,USA,Stronghold Digital Mining
6976,Taiwan,Astro Corporation
6977,USA,cbdMD
6978,USA,Astrotech
6979,USA,Acorda Therapeutics
6980,USA,India Globalization Capital
6981,USA,Soligenix
6982,Japan,WonderPlanet
6983,Israel,Galmed Pharmaceuticals
6984,USA,Carver Bancorp
6985,India,Srei Infrastructure Finance
6986,USA,Super League Gaming
6987,Poland,Ultimate Games
6988,Australia,Genetic Technologies
6989,USA,Waitr Holdings
6990,Hong Kong,Aptorum Group
6991,Taiwan,Netmarble Joybomb
6992,USA,SG Blocks
6993,USA,Air Industries Group
6994,USA,Aeterna Zentaris
6995,USA,Onconova Therapeutics
6996,USA,Kingstone Companies
6997,USA,Lipella Pharmaceuticals
6998,USA,Tempest Therapeutics
6999,USA,Corbus Pharmaceuticals
7000,UK,ADVFN
7001,USA,Forza X1
7002,Israel,Redhill Biopharma
7003,USA,Marpai
7004,USA,Marin Software
7005,Poland,Artifex Mundi
7006,Poland,Games Operators
7007,USA,CarLotz
7008,USA,Precipio
7009,USA,Cocrystal Pharma
7010,USA,HyreCar
7011,USA,Socket Mobile
7012,USA,Wheeler Real Estate Investment Trust
7013,China,Missfresh
7014,USA,Trust Stamp
7015,Germany,Compleo Charging Solutions
7016,USA,NanoViricides
7017,China,Digital Hollywood Interactive
7018,Finland,Nitro Games
7019,USA,Organovo
7020,USA,OLB Group
7021,USA,Oragenics
7022,Denmark,Trophy Games
7023,Australia,Aurora Energy Metals
7024,USA,Pulmatrix
7025,USA,SOBR Safe
7026,Japan,Voltage
7027,USA,VYNE Therapeutics
7028,USA,Drive Shack
7029,Israel,Can Fite Biopharma
7030,USA,Ontrak
7031,USA,PREIT
7032,USA,Yield10 Bioscience
7033,USA,Digital Ally
7034,Taiwan,InterServ International
7035,USA,T2 Biosystems
7036,Ireland,Iterum Therapeutics
7037,USA,iSpecimen
7038,Taiwan,GigaMedia
7039,USA,Expion360
7040,USA,Jaguar Health
7041,Israel,Inspira Technologies
7042,USA,Austin Gold
7043,USA,Trevena
7044,USA,Celsion Corporation
7045,USA,bioAffinity Technologies
7046,USA,180 Life Sciences
7047,USA,Aileron Therapeutics
7048,USA,Agrify
7049,Greece,Top Ships
7050,China,Forgame
7051,USA,Titan Pharmaceuticals
7052,USA,Chembio Diagnostics
7053,USA,Fresh Vine Wine
7054,Greece,Performance Shipping
7055,Australia,IMTE
7056,India,Future Supply Chain Solutions
7057,Bermuda,Virtual Interactive Technologies
7058,Sweden,Gaming Corps
7059,USA,Reborn Coffee
7060,Australia,Advanced Human Imaging
7061,Australia,GTI Energy
7062,USA,Diffusion Pharmaceuticals
7063,Canada,Playgon Games
7064,China,Farmmi
7065,USA,Hallmark Financial Services
7066,Singapore,Guardforce AI
7067,USA,Direct Digital Holdings
7068,USA,Arcimoto
7069,Canada,Trillium Gold Mines
7070,USA,Minerva Neurosciences
7071,USA,Aytu BioScience
7072,USA,Agile Therapeutics
7073,USA,Clovis Oncology
7074,Singapore,Genius Group
7075,USA,Context Therapeutics
7076,India,Jump Networks
7077,Singapore,CMON
7078,Taiwan,GAME HOURS
7079,USA,Impac Mortgage Holdings
7080,USA,Cingulate
7081,USA,Helius Medical Technologies
7082,Israel,Jeffs' Brands
7083,USA,Aethlon Medical
7084,USA,Evoke Pharma
7085,USA,Onfolio Holdings
7086,Australia,Sabre Resources
7087,USA,Biocept
7088,USA,Avinger
7089,UK,Virax Biolabs
7090,Canada,Skylight Health Group
7091,USA,Cryptyde
7092,USA,Innovative Eyewear
7093,USA,Hoth Therapeutics
7094,USA,Viveve Medical
7095,USA,Wearable Health Solutions
7096,USA,Calyxt
7097,USA,iBio
7098,USA,Arcadia Biosciences
7099,Canada,Great Panther Mining
7100,USA,Exela Technologies
7101,USA,Tricida
7102,USA,Adial Pharmaceuticals
7103,USA,Actelis Networks
7104,USA,Gaming Technologies (Gametech)
7105,USA,Staffing 360 Solutions
7106,USA,Ra Medical Systems
7107,Sweden,Qiiwi Games
7108,Israel,SaverOne 2014
7109,USA,Quoin Pharmaceuticals
7110,USA,Evofem Biosciences
7111,Sweden,Sozap
7112,Poland,Gaming Factory
7113,USA,OpGen
7114,China,Linekong Interactive
7115,USA,Kidpik
7116,Canada,Neptune Wellness Solutions
7117,USA,Heart Test Laboratories
7118,USA,Phio Pharmaceuticals
7119,USA,Netcapital
7120,USA,Greenlane
7121,USA,Minerva Surgical
7122,Poland,Vivid Games
7123,USA,Akerna
7124,Sweden,LL Lucky Games
7125,USA,Starry Group
7126,UK,VivoPower
7127,USA,BIO-key International
7128,USA,Tivic Health Systems
7129,UK,Akanda
7130,USA,NuZee
7131,USA,Benitec Biopharma
7132,Canada,Field Trip Health
7133,USA,Petros Pharmaceuticals
7134,Malta,Esports Entertainment
7135,Canada,Wolverine Energy and Infrastructure
7136,Bermuda,Altamira Therapeutics
7137,USA,Blackboxstocks
7138,Hong Kong,Gameone
7139,USA,PolarityTE
7140,Israel,PainReform
7141,USA,Energy Focus
7142,USA,Inpixon
7143,Israel,BiondVax
7144,Canada,Liquid Media Group
7145,USA,JanOne
7146,USA,Cemtrex
7147,USA,HTG Molecular Diagnostics
7148,USA,Ampio Pharmaceuticals
7149,USA,Ensysce Biosciences
7150,USA,Oblong
7151,USA,Hillstream BioPharma
7152,Poland,ManyDev Studio
7153,USA,Motorsport Gaming
7154,Ireland,Nabriva Therapeutics
7155,Australia,Mighty Kingdom
7156,Canada,Bruush Oral Care (BrÃ¼ush)
7157,USA,Allied Healthcare Products
7158,USA,ContraFect
7159,USA,Eastside Distilling
7160,China,Blue Hat
7161,USA,SINTX Technologies
7162,USA,Sonoma Pharmaceuticals
7163,USA,Nuwellis
7164,China,Pintec Technology
7165,South Africa,Afristrat Investment
7166,Israel,G Medical Innovations
7167,USA,PhaseBio Pharmaceuticals
7168,USA,Grom Social Enterprises
7169,USA,Kaspien
7170,USA,Zovio
7171,USA,Connexa Sports Technologies
7172,USA,Greene Concepts
7173,USA,Biolase
7174,USA,Advaxis
7175,USA,iEntertainment Network
7176,USA,Edible Garden
7177,USA,Calithera Biosciences
7178,Poland,T-Bull
7179,USA,Tapinator
7180,Malaysia,VIP Gloves
7181,Canada,Kuuhubb
7182,Poland,PunkPirates
